id,name,type,source,license,commercial
mw-plantar-flexions-seated-resisted,Seated Plantar Flexions,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-quad-stretch-seated,Seated Quad Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-seated-radial-nerve-slider,Seated Radial Nerve Slider,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-seated-radial-nerve-tensioner,Seated Radial Nerve Tensioner,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-30246,Seated reverse prayer pose,exercise,centr,Centr (scraped — personal use),NO
mw-seated-shoulder-abduction,Seated Shoulder Abduction,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-30462,Seated side bend (left),exercise,centr,Centr (scraped — personal use),NO
e-30463,Seated side bend (right),exercise,centr,Centr (scraped — personal use),NO
mw-seated-side-bend-pose,Seated Side Bend Pose,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-22261,Seated side hamstring stretch + reach (left),exercise,centr,Centr (scraped — personal use),NO
e-22262,Seated side hamstring stretch + reach (right),exercise,centr,Centr (scraped — personal use),NO
fedb-Seated_Side_Lateral_Raise,Seated Side Lateral Raise,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-17925,Seated spinal rotation,exercise,centr,Centr (scraped — personal use),NO
mw-seated-tibialis-raise,Seated Tibialis Raise,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-30464,Seated tricep stretch + side bend (left),exercise,centr,Centr (scraped — personal use),NO
e-30465,Seated tricep stretch + side bend (right),exercise,centr,Centr (scraped — personal use),NO
fedb-Seated_Triceps_Press,Seated Triceps Press,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-seated-twist,Seated Twist,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Seated_Two-Arm_Palms-Up_Low-Pulley_Wrist_Curl,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-seated-ulnar-nerve-slider,Seated Ulnar Nerve Slider,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-seated-ulnar-nerve-tensioner,Seated Ulnar Nerve Tensioner,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-seated-upper-trap-and-suprispinatus-stretch,Seated Upper Trap And Suprispinatus Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-wrist-extensor-stretch-seated,Seated Wrist Extensor Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-wrist-flexor-stretch-seated,Seated Wrist Flexor Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-See-Saw_Press_Alternating_Side_Press,See-Saw Press (Alternating Side Press),exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-serratus-activation-active-plank,Serratus Activation Active Plank,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-serratus-activation-cross-punch,Serratus Activation Cross Punch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-serratus-activation-plank,Serratus Activation Plank,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-10616,Shadow boxing,exercise,centr,Centr (scraped — personal use),NO
e-29411,Shallow squat,exercise,centr,Centr (scraped — personal use),NO
fedb-Shotgun_Row,Shotgun Row,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-8611,Shoulder + lat stretch,exercise,centr,Centr (scraped — personal use),NO
mw-shoulder-abduction-stretch,Shoulder Abduction Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-24174,Shoulder circles,exercise,centr,Centr (scraped — personal use),NO
e-17926,Shoulder circles,exercise,centr,Centr (scraped — personal use),NO
e-22263,Shoulder circles,exercise,centr,Centr (scraped — personal use),NO
mw-shoulder-external-internal-rotation,Shoulder External Internal Rotation,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulder-external-rotation-deceleration,Shoulder External Rotation Deceleration,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulder-flexion-thoracic-extensions,Shoulder Flexion Thoracic Extensions,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulder-flexion-wall-stretch,Shoulder Flexion Wall Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulder-girdle-stability-circles,Shoulder Girdle Stability Circles,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-17927,Shoulder press,exercise,centr,Centr (scraped — personal use),NO
fedb-Shoulder_Press_-_With_Bands,Shoulder Press - With Bands,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Shoulder_Raise,Shoulder Raise,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-5841,Shoulder rep rotation,exercise,centr,Centr (scraped — personal use),NO
e-17928,Shoulder roll,exercise,centr,Centr (scraped — personal use),NO
e-23897,Shoulder roll (left),exercise,centr,Centr (scraped — personal use),NO
e-23898,Shoulder roll (right),exercise,centr,Centr (scraped — personal use),NO
e-30247,Shoulder rolls,exercise,centr,Centr (scraped — personal use),NO
e-33150,Shoulder rolls,exercise,centr,Centr (scraped — personal use),NO
e-11882,Shoulder rotations,exercise,centr,Centr (scraped — personal use),NO
e-11961,Shoulder rotations,exercise,centr,Centr (scraped — personal use),NO
e-24159,Shoulder shrugs,exercise,centr,Centr (scraped — personal use),NO
e-25596,Shoulder stretch,exercise,centr,Centr (scraped — personal use),NO
e-23677,Shoulder stretch (left),exercise,centr,Centr (scraped — personal use),NO
e-23678,Shoulder stretch (right),exercise,centr,Centr (scraped — personal use),NO
mw-shoulders-stretch-variation-four,Shoulders Stretch Variation Four,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulders-stretch-variation-one,Shoulders Stretch Variation One,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulders-stretch-variation-three,Shoulders Stretch Variation Three,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-shoulders-stretch-variation-two,Shoulders Stretch Variation Two,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Side_Bridge,Side Bridge,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-29402,Side crawl,exercise,centr,Centr (scraped — personal use),NO
e-25014,Side crawl + fire hydrant,exercise,centr,Centr (scraped — personal use),NO
e-17091,Side crunch + toe tap (left),exercise,centr,Centr (scraped — personal use),NO
e-17092,Side crunch + toe tap (right),exercise,centr,Centr (scraped — personal use),NO
e-17095,Side elbow plank raise (left),exercise,centr,Centr (scraped — personal use),NO
e-17094,Side elbow plank raise (right),exercise,centr,Centr (scraped — personal use),NO
e-17929,Side gorilla,exercise,centr,Centr (scraped — personal use),NO
e-29403,Side gorilla,exercise,centr,Centr (scraped — personal use),NO
e-25158,Side gorilla,exercise,centr,Centr (scraped — personal use),NO
e-17645,Side gorilla + vertical jump,exercise,centr,Centr (scraped — personal use),NO
e-5169,Side gorillas,exercise,centr,Centr (scraped — personal use),NO
e-17096,Side high plank raise (left),exercise,centr,Centr (scraped — personal use),NO
e-17097,Side high plank raise (right),exercise,centr,Centr (scraped — personal use),NO
fedb-Side_Hop-Sprint,Side Hop-Sprint,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-17932,Side hops,exercise,centr,Centr (scraped — personal use),NO
fedb-Side_Jackknife,Side Jackknife,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-11919,Side jumps,exercise,centr,Centr (scraped — personal use),NO
fedb-Side_Lateral_Raise,Side Lateral Raise,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Side_Laterals_to_Front_Raise,Side Laterals to Front Raise,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Side_Leg_Raises,Side Leg Raises,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-30248,Side lunge + kickstand pistol squat (left),exercise,centr,Centr (scraped — personal use),NO
e-30249,Side lunge + kickstand pistol squat (right),exercise,centr,Centr (scraped — personal use),NO
e-29376,Side lunge + toe tap,exercise,centr,Centr (scraped — personal use),NO
e-29377,Side lunges,exercise,centr,Centr (scraped — personal use),NO
mw-side-lying-external-rotator-cuff-stretch,Side Lying External Rotator Cuff Stretch,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Side_Lying_Groin_Stretch,Side Lying Groin Stretch,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Side_Neck_Stretch,Side Neck Stretch,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-5424,Side plank (left),exercise,centr,Centr (scraped — personal use),NO
e-5434,Side plank (right),exercise,centr,Centr (scraped — personal use),NO
e-27247,Side plank + leg raise,exercise,centr,Centr (scraped — personal use),NO
e-20489,Side plank + leg raise (left),exercise,centr,Centr (scraped — personal use),NO
e-16922,Side plank + leg raise (left),exercise,centr,Centr (scraped — personal use),NO
e-20490,Side plank + leg raise (right),exercise,centr,Centr (scraped — personal use),NO
e-16915,Side plank + leg raise (right),exercise,centr,Centr (scraped — personal use),NO
e-8897,Side plank + reach (left),exercise,centr,Centr (scraped — personal use),NO
e-8898,Side plank + reach (right),exercise,centr,Centr (scraped — personal use),NO
e-30466,Side plank + thread-the-needle (left),exercise,centr,Centr (scraped — personal use),NO
e-30467,Side plank + thread-the-needle (right),exercise,centr,Centr (scraped — personal use),NO
e-30468,Side plank + thread-the-needle + swim (left),exercise,centr,Centr (scraped — personal use),NO
e-30469,Side plank + thread-the-needle + swim (right),exercise,centr,Centr (scraped — personal use),NO
e-8953,Side plank dips (left),exercise,centr,Centr (scraped — personal use),NO
e-30681,Side plank dips (left),exercise,centr,Centr (scraped — personal use),NO
e-8954,Side plank dips (right),exercise,centr,Centr (scraped — personal use),NO
e-30682,Side plank dips (right),exercise,centr,Centr (scraped — personal use),NO
mw-side-plank-reach-through,Side Plank Reach Through,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-5032,Side plank rotation (left),exercise,centr,Centr (scraped — personal use),NO
e-5031,Side plank rotation (right),exercise,centr,Centr (scraped — personal use),NO
mw-side-plank-up-down,Side Plank Up Down,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
e-10679,Side raise,exercise,centr,Centr (scraped — personal use),NO
mw-side-shoulder-girdle-stability-circles,Side Shoulder Girdle Stability Circles,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-pilates-side-splits-skating,Side Splits Skating,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Side_Standing_Long_Jump,Side Standing Long Jump,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-16924,Side step + chest opener,exercise,centr,Centr (scraped — personal use),NO
e-11939,Side step hop,exercise,centr,Centr (scraped — personal use),NO
mw-side-step-on-and-off-box,Side Step On And Off Box,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Side_to_Side_Box_Shuffle,Side to Side Box Shuffle,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Side_To_Side_Chins,Side To Side Chins,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-pilates-side-twist-kneeling,Side Twist Kneeling,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Side_Wrist_Pull,Side Wrist Pull,exercise,free-exercise-db,Public Domain (Unlicense),YES
fedb-Side-Lying_Floor_Stretch,Side-Lying Floor Stretch,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-24948,Side-lying leg raise (left),exercise,centr,Centr (scraped — personal use),NO
e-24947,Side-lying leg raise (right),exercise,centr,Centr (scraped — personal use),NO
e-30470,Side-lying thoracic rotation (left),exercise,centr,Centr (scraped — personal use),NO
e-30471,Side-lying thoracic rotation (right),exercise,centr,Centr (scraped — personal use),NO
e-32094,Side-reach jacks,exercise,centr,Centr (scraped — personal use),NO
e-23663,Side-step + chest opener,exercise,centr,Centr (scraped — personal use),NO
e-22847,Side-step jacks,exercise,centr,Centr (scraped — personal use),NO
e-22804,Side-step seal jacks,exercise,centr,Centr (scraped — personal use),NO
e-17098,Side-to-side hops,exercise,centr,Centr (scraped — personal use),NO
e-30250,Side-to-side leg swings,exercise,centr,Centr (scraped — personal use),NO
e-17933,Side-to-side leg swings,exercise,centr,Centr (scraped — personal use),NO
e-30251,Side-to-side neck rolls + chin to chest,exercise,centr,Centr (scraped — personal use),NO
mw-sideways-scissor-kick,Sideways Scissor Kick,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-single-arm-overhead-squat,Single Arm Overhead Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-single-arm-rapunzel-pushdown,Single Arm Rapunzel Pushdown,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Single_Dumbbell_Raise,Single Dumbbell Raise,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-balance-2-single-leg,Single Leg Balance 2,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-pilates-single-leg-bicycle,Single Leg Bicycle,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-single-leg-bosu-ball-balance-2,Single Leg Bosu Ball Balance 2,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-single-leg-box-jump,Single Leg Box Jump,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Single_Leg_Butt_Kick,Single Leg Butt Kick,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-squat-concentric-single-leg,Single Leg Concentric Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-squat-unilateral-eccentric-box,Single Leg Eccentric Box Squat,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-single-leg-glute-bridge,Single Leg Glute Bridge,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-pilates-single-leg-one-leg-bent,Single Leg One Leg Bent,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Single_Leg_Push-off,Single Leg Push-off,exercise,free-exercise-db,Public Domain (Unlicense),YES
mw-hamstring-curl-2-supine-single-leg-slider,Single Leg Slider Hamstring Curl 2,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
mw-single-legged-romanian-deadlifts,Single Legged Romanian Deadlifts,exercise,musclewiki,MuscleWiki (scraped — personal use),NO
fedb-Single-Arm_Cable_Crossover,Single-Arm Cable Crossover,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-8747,Single-arm cable rows (left),exercise,centr,Centr (scraped — personal use),NO
e-8748,Single-arm cable rows (right),exercise,centr,Centr (scraped — personal use),NO
fedb-Single-Arm_Linear_Jammer,Single-Arm Linear Jammer,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-14426,Single-arm pronated-grip row (left),exercise,centr,Centr (scraped — personal use),NO
e-14427,Single-arm pronated-grip row (right),exercise,centr,Centr (scraped — personal use),NO
fedb-Single-Arm_Push-Up,Single-Arm Push-Up,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-25610,Single-arm row + tap,exercise,centr,Centr (scraped — personal use),NO
fedb-Single-Cone_Sprint_Drill,Single-Cone Sprint Drill,exercise,free-exercise-db,Public Domain (Unlicense),YES
e-11926,Single-hand frog squat jump,exercise,centr,Centr (scraped — personal use),NO
e-10680,Single-hand side rotations,exercise,centr,Centr (scraped — personal use),NO
e-19114,Single-leg calf raise (left),exercise,centr,Centr (scraped — personal use),NO
e-19115,Single-leg calf raise (right),exercise,centr,Centr (scraped — personal use),NO
e-24197,Single-leg deadlift (left),exercise,centr,Centr (scraped — personal use),NO
e-10622,Single-leg deadlift (left),exercise,centr,Centr (scraped — personal use),NO
e-24198,Single-leg deadlift (right),exercise,centr,Centr (scraped — personal use),NO
e-10623,Single-leg deadlift (right),exercise,centr,Centr (scraped — personal use),NO
e-30252,Single-leg deadlift + standing figure-4 stretch (left),exercise,centr,Centr (scraped — personal use),NO
e-30253,Single-leg deadlift + standing figure-4 stretch (right),exercise,centr,Centr (scraped — personal use),NO
e-17099,Single-leg deadlift hops (left),exercise,centr,Centr (scraped — personal use),NO
e-17100,Single-leg deadlift hops (right),exercise,centr,Centr (scraped — personal use),NO
e-10412,Single-leg glute bridge (left),exercise,centr,Centr (scraped — personal use),NO
e-10413,Single-leg glute bridge (right),exercise,centr,Centr (scraped — personal use),NO
e-30473,Single-leg glute bridge + toe taps (left),exercise,centr,Centr (scraped — personal use),NO
